Token	Uid	Link
"TheOburgJournal"	1337427558	"https://twitter.com/TheOburgJournal"
"wellsvilledaily"	17874823	"https://twitter.com/wellsvilledaily"
"The_BV"	72694635	"https://twitter.com/The_BV"
"cornellreview"	246071010	"https://twitter.com/cornellreview"
"TRRnews"	620260412	"https://twitter.com/TRRnews"
"nypost"	17469289	"https://twitter.com/nypost"
"campustimes"	73001785	"https://twitter.com/campustimes"
"_beavercreeknc"	499016441	"https://twitter.com/_beavercreeknc"
"athensmessenger"	56410041	"https://twitter.com/athensmessenger"
"MidHudsonNews"	930441270	"https://twitter.com/MidHudsonNews"
"DandC"	17022537	"https://twitter.com/DandC"
"AuroraAdvocate"	87195753	"https://twitter.com/AuroraAdvocate"
"TheSkidmoreNews"	73290282	"https://twitter.com/TheSkidmoreNews"
"bupipedream"	23274006	"https://twitter.com/bupipedream"
"Rockland_News"	386163434	"https://twitter.com/Rockland_News"
"MP_Courier"	369543400	"https://twitter.com/MP_Courier"
"thesuffolktimes"	89711932	"https://twitter.com/thesuffolktimes"
"TribecaTrib"	165807088	"https://twitter.com/TribecaTrib"
"troyrecord"	24905968	"https://twitter.com/troyrecord"
"RBJdaily"	18938376	"https://twitter.com/RBJdaily"
"brooklyndaily"	245174381	"https://twitter.com/brooklyndaily"
"LIAdvance"	2317613323	"https://twitter.com/LIAdvance"
"MyCitypaperNYC"	754353663083155456	"https://twitter.com/MyCitypaperNYC"
"MineolaAmerican"	336002906	"https://twitter.com/MineolaAmerican"
"NYMag"	45564482	"https://twitter.com/NYMag"
"freemancourier"	849957800	"https://twitter.com/freemancourier"
"postandcourier"	14693499	"https://twitter.com/postandcourier"
"aikenstandard"	15583586	"https://twitter.com/aikenstandard"
"CitizenTribune"	20592139	"https://twitter.com/CitizenTribune"
"TheDigitel"	15725863	"https://twitter.com/TheDigitel"
"the_herald"	25581369	"https://twitter.com/the_herald"
"MobridgeTribune"	180412944	"https://twitter.com/MobridgeTribune"
"wherald"	26235267	"https://twitter.com/wherald"
"MaconTimes"	2530719373	"https://twitter.com/MaconTimes"
"swatgazette"	10374542	"https://twitter.com/swatgazette"
"eastbayri"	8731922	"https://twitter.com/eastbayri"
"NewsHeraldSport"	515674346	"https://twitter.com/NewsHeraldSport"
"Gaffney_Ledger"	2409213534	"https://twitter.com/Gaffney_Ledger"
"BerkeleyCoNews"	3122552037	"https://twitter.com/BerkeleyCoNews"
"argusleader"	15436545	"https://twitter.com/argusleader"
"CRBJ"	17230832	"https://twitter.com/CRBJ"
"dailypenn"	12902502	"https://twitter.com/dailypenn"
"mundohispanotn"	97637721	"https://twitter.com/mundohispanotn"
"ocnews38570"	204306575	"https://twitter.com/ocnews38570"
"ijeditor"	51866073	"https://twitter.com/ijeditor"
"ElizStarNews"	175386307	"https://twitter.com/ElizStarNews"
"KingstreeNews"	191461850	"https://twitter.com/KingstreeNews"
"memphisdaily"	29773854	"https://twitter.com/memphisdaily"
"capitaljournal"	17762564	"https://twitter.com/capitaljournal"
"GoLaurens"	51646419	"https://twitter.com/GoLaurens"
"TheJohnsonian"	48493886	"https://twitter.com/TheJohnsonian"
"MJ_Chronicle"	50733937	"https://twitter.com/MJ_Chronicle"
"TheNewportDaily"	252699061	"https://twitter.com/TheNewportDaily"
"LennoxSDnews"	41042838	"https://twitter.com/LennoxSDnews"
"thestate"	12831882	"https://twitter.com/thestate"
"Roanecountynews"	1932714150	"https://twitter.com/Roanecountynews"
"KnoxDailySun"	166207963	"https://twitter.com/KnoxDailySun"
"fortmilltimes"	24189508	"https://twitter.com/fortmilltimes"
"TheMooreCoNews"	1091168779	"https://twitter.com/TheMooreCoNews"
"EdgeAdvertiser"	506456004	"https://twitter.com/EdgeAdvertiser"
"crossvillenews"	23082808	"https://twitter.com/crossvillenews"
"ReporterFarmer"	2830335926	"https://twitter.com/ReporterFarmer"
"teaweekly"	106640569	"https://twitter.com/teaweekly"
"Good5CentCigar"	22099734	"https://twitter.com/Good5CentCigar"
"islandpacket"	12804832	"https://twitter.com/islandpacket"
"wilkesbeacon"	15564749	"https://twitter.com/wilkesbeacon"
"WoonsocketCall"	594822593	"https://twitter.com/WoonsocketCall"
"theitem"	19657736	"https://twitter.com/theitem"
"CisternYard"	78404156	"https://twitter.com/CisternYard"
"JSunNews"	267262609	"https://twitter.com/JSunNews"
"standardbanner"	1250346146	"https://twitter.com/standardbanner"
"projo"	14354091	"https://twitter.com/projo"
"WilliamstonJour"	462954843	"https://twitter.com/WilliamstonJour"
"lafollettepress"	4736734115	"https://twitter.com/lafollettepress"
"heraldcourier"	16562479	"https://twitter.com/heraldcourier"
"timesnewsonline"	23782016	"https://twitter.com/timesnewsonline"
"PublicOpinionSD"	73181180	"https://twitter.com/PublicOpinionSD"
"leader_news"	15263608	"https://twitter.com/leader_news"
"Chattanoogancom"	114927225	"https://twitter.com/Chattanoogancom"
"PVDMonthly"	273602537	"https://twitter.com/PVDMonthly"
"GallatinNews"	390358946	"https://twitter.com/GallatinNews"
"beaufortgazette"	17296853	"https://twitter.com/beaufortgazette"
"thecollegianbju"	172176867	"https://twitter.com/thecollegianbju"
"independentmail"	14872404	"https://twitter.com/independentmail"
"pressanddakotan"	41418745	"https://twitter.com/pressanddakotan"
"JCPress"	29218765	"https://twitter.com/JCPress"
"GreeneSun"	67003469	"https://twitter.com/GreeneSun"
"TheDPA"	20611494	"https://twitter.com/TheDPA"
"thegamecock"	18958586	"https://twitter.com/thegamecock"
"ThePittNews"	16641565	"https://twitter.com/ThePittNews"
"thedailyherald"	172860953	"https://twitter.com/thedailyherald"
"memphisnews"	12039612	"https://twitter.com/memphisnews"
"UpstateBiz"	1058197038	"https://twitter.com/UpstateBiz"
"RHHerald"	67328093	"https://twitter.com/RHHerald"
"headlightherald"	29498629	"https://twitter.com/headlightherald"
"HarrisburgMag"	229085708	"https://twitter.com/HarrisburgMag"
"phillymag"	16563214	"https://twitter.com/phillymag"
"BUvoice"	69434349	"https://twitter.com/BUvoice"
"cumberlink"	24713010	"https://twitter.com/cumberlink"
"MLMediaNews"	108673798	"https://twitter.com/MLMediaNews"
"MontgomeryMedia"	43633875	"https://twitter.com/MontgomeryMedia"
"ORbike"	59540932	"https://twitter.com/ORbike"
"repherald"	15291183	"https://twitter.com/repherald"
"ThePennIUP"	203079166	"https://twitter.com/ThePennIUP"
"Meadville_Trib"	1216644037	"https://twitter.com/Meadville_Trib"
"mcall"	15431914	"https://twitter.com/mcall"
"PSDispatch"	1585840140	"https://twitter.com/PSDispatch"
"SeasideSignal"	151140635	"https://twitter.com/SeasideSignal"
"TheBradfordEra"	423749259	"https://twitter.com/TheBradfordEra"
"TheLafayette"	155742125	"https://twitter.com/TheLafayette"
"ny_artsmgazine"	594909750	"https://twitter.com/ny_artsmgazine"
"pressrepublican"	26054340	"https://twitter.com/pressrepublican"
"ThePacePress"	22526810	"https://twitter.com/ThePacePress"
"SalamancaPress"	43708461	"https://twitter.com/SalamancaPress"
"CUIntegrator"	22550843	"https://twitter.com/CUIntegrator"
"ceoworld"	14941706	"https://twitter.com/ceoworld"
"cornellsun"	14311436	"https://twitter.com/cornellsun"
"villagevoice"	22059385	"https://twitter.com/villagevoice"
"QueensChronicle"	63363893	"https://twitter.com/QueensChronicle"
"BftExaminer"	55313263	"https://twitter.com/BftExaminer"
"WDTnews"	18727106	"https://twitter.com/WDTnews"
"WestmoreNews"	1624202936	"https://twitter.com/WestmoreNews"
"DOWNTOWNEXPRESS"	22049155	"https://twitter.com/DOWNTOWNEXPRESS"
"OTHNews"	156632093	"https://twitter.com/OTHNews"
"alliancereview"	14334312	"https://twitter.com/alliancereview"
"metronewyork"	27863115	"https://twitter.com/metronewyork"
"thevillagernyc"	71141734	"https://twitter.com/thevillagernyc"
"adirondackexprs"	122138862	"https://twitter.com/adirondackexprs"
"TheWaveNews"	351895654	"https://twitter.com/TheWaveNews"
"QueensGazette"	318550411	"https://twitter.com/QueensGazette"
"YUObserver"	368146818	"https://twitter.com/YUObserver"
"bryantimes"	37976051	"https://twitter.com/bryantimes"
"MarshallMoNews"	348562707	"https://twitter.com/MarshallMoNews"
"MSUReporter"	118814073	"https://twitter.com/MSUReporter"
"LCHerald"	1374734084	"https://twitter.com/LCHerald"
"KemperMessenger"	1345376881	"https://twitter.com/KemperMessenger"
"HJNews"	21226437	"https://twitter.com/HJNews"
"TheHeraldPress"	436869986	"https://twitter.com/TheHeraldPress"
"FarmRanchGuide"	64448274	"https://twitter.com/FarmRanchGuide"
"arenacindy"	67417437	"https://twitter.com/arenacindy"
"GretnaBreeze"	937600154	"https://twitter.com/GretnaBreeze"
"JournalNewsroom"	20165998	"https://twitter.com/JournalNewsroom"
"Cecil_whig"	88002682	"https://twitter.com/Cecil_whig"
"BayCityTimes"	16926081	"https://twitter.com/BayCityTimes"
"HanoverEagle"	488518369	"https://twitter.com/HanoverEagle"
"RecordReport"	33922483	"https://twitter.com/RecordReport"
"TCCurrent"	161036263	"https://twitter.com/TCCurrent"
"OnlineSentinel"	15346572	"https://twitter.com/OnlineSentinel"
"CapeCodLife"	28631662	"https://twitter.com/CapeCodLife"
"TheDailyUnion"	88712640	"https://twitter.com/TheDailyUnion"
"DailyIowegian"	43950445	"https://twitter.com/DailyIowegian"
"UICnews"	24011759	"https://twitter.com/UICnews"
"Daily_Chronicle"	17429521	"https://twitter.com/Daily_Chronicle"
"TownCrierOnline"	48732959	"https://twitter.com/TownCrierOnline"
"HNNow"	19777553	"https://twitter.com/HNNow"
"UnionRecorder"	39510268	"https://twitter.com/UnionRecorder"
"KentuckyNewEra"	122575134	"https://twitter.com/KentuckyNewEra"
"DailyTrib"	124161387	"https://twitter.com/DailyTrib"
"JacksonCitPat"	16926310	"https://twitter.com/JacksonCitPat"
"TheWanderer"	40018496	"https://twitter.com/TheWanderer"
"MVRN"	36528086	"https://twitter.com/MVRN"
"ConwayDailySun"	107116645	"https://twitter.com/ConwayDailySun"
"TelegraphHerald"	67374305	"https://twitter.com/TelegraphHerald"
"AtchisonGlobe"	42887480	"https://twitter.com/AtchisonGlobe"
"themotleyfool"	15568127	"https://twitter.com/themotleyfool"
"theeatonrh"	263349357	"https://twitter.com/theeatonrh"
"Englewood_Ind"	73181867	"https://twitter.com/Englewood_Ind"
"Enquirer"	14095883	"https://twitter.com/Enquirer"
"Morning_Journal"	58791847	"https://twitter.com/Morning_Journal"
"SalemNewsOH"	58792174	"https://twitter.com/SalemNewsOH"
"TROhio"	38477406	"https://twitter.com/TROhio"
"advocate360"	19413813	"https://twitter.com/advocate360"
"CincinnatiMag"	32264744	"https://twitter.com/CincinnatiMag"
"TheTimesGazette"	78957670	"https://twitter.com/TheTimesGazette"
"stowsentry"	87215237	"https://twitter.com/stowsentry"
"delphosherald"	272020103	"https://twitter.com/delphosherald"
"coshtribune"	34985745	"https://twitter.com/coshtribune"
"TheMarionStar"	38460940	"https://twitter.com/TheMarionStar"
"FindlayCourier"	23490604	"https://twitter.com/FindlayCourier"
"pcnewsherald"	34543494	"https://twitter.com/pcnewsherald"
"journalnews"	15688704	"https://twitter.com/journalnews"
"AdvertiserTrib"	58500450	"https://twitter.com/AdvertiserTrib"
"akronlifemag"	50409375	"https://twitter.com/akronlifemag"
"TheMadisonPress"	135137503	"https://twitter.com/TheMadisonPress"
"vvoh"	25571825	"https://twitter.com/vvoh"
"logandaily"	77053795	"https://twitter.com/logandaily"
"Fostoria_RT"	1969244588	"https://twitter.com/Fostoria_RT"
"Troydailynews"	1945474574	"https://twitter.com/Troydailynews"
"ThisWeekNews"	15763558	"https://twitter.com/ThisWeekNews"
"toledonews"	22795270	"https://twitter.com/toledonews"
"ColumbusAlive"	52568067	"https://twitter.com/ColumbusAlive"
"TribToday"	58824655	"https://twitter.com/TribToday"
"GalionNews"	407835614	"https://twitter.com/GalionNews"
"UrbanaCitizen"	44497416	"https://twitter.com/UrbanaCitizen"
"CirclevilleNews"	198518114	"https://twitter.com/CirclevilleNews"
"ClevelandScene"	18245880	"https://twitter.com/ClevelandScene"
"fairbornherald"	111373879	"https://twitter.com/fairbornherald"
"newsheraldinoh"	21319429	"https://twitter.com/newsheraldinoh"
"fpstandard"	23802446	"https://twitter.com/fpstandard"
"jtimesjournal"	59237559	"https://twitter.com/jtimesjournal"
"HeraldStar"	58540567	"https://twitter.com/HeraldStar"
"WilmingtonNews"	19608272	"https://twitter.com/WilmingtonNews"
"xeniagazette"	109469773	"https://twitter.com/xeniagazette"
"pressnewspapers"	266586168	"https://twitter.com/pressnewspapers"
"columbusbiz1st"	24209004	"https://twitter.com/columbusbiz1st"
"VandaliaDrummer"	73179801	"https://twitter.com/VandaliaDrummer"
"nwseditor"	27543107	"https://twitter.com/nwseditor"
"TCPaper"	50291714	"https://twitter.com/TCPaper"
"MorningJournal"	20732804	"https://twitter.com/MorningJournal"
"vindicator"	14076171	"https://twitter.com/vindicator"
"YourChronicle"	21412739	"https://twitter.com/YourChronicle"
"ChilliGaz"	16116116	"https://twitter.com/ChilliGaz"
"GranvilleSent"	619273364	"https://twitter.com/GranvilleSent"
"IrontonTribune"	19349613	"https://twitter.com/IrontonTribune"
"fremontNM"	34543098	"https://twitter.com/fremontNM"
"RNObserver"	113681005	"https://twitter.com/RNObserver"
"jerseyjournal"	27989791	"https://twitter.com/jerseyjournal"
"theridernews"	402945604	"https://twitter.com/theridernews"
"TownTopics"	47974129	"https://twitter.com/TownTopics"
"AsburyParkPress"	17498747	"https://twitter.com/AsburyParkPress"
"WHHerald"	22820891	"https://twitter.com/WHHerald"
"NJMonthly"	15062527	"https://twitter.com/NJMonthly"
"TheMontclarion"	47431897	"https://twitter.com/TheMontclarion"
"parsippanyfocus"	240497813	"https://twitter.com/parsippanyfocus"
"TheAnsonRecord"	2291757392	"https://twitter.com/TheAnsonRecord"
"JournalStarNews"	23987282	"https://twitter.com/JournalStarNews"
"TheAppalachian"	61078471	"https://twitter.com/TheAppalachian"
"theindependent"	10191572	"https://twitter.com/theindependent"
"shelbystar"	17597919	"https://twitter.com/shelbystar"
"BeachCarolina"	154531535	"https://twitter.com/BeachCarolina"
"jamestownsun"	15428069	"https://twitter.com/jamestownsun"
"FremontTribune"	136326597	"https://twitter.com/FremontTribune"
"DevilsLakeJour1"	762162194	"https://twitter.com/DevilsLakeJour1"
"wahpeton"	24295890	"https://twitter.com/wahpeton"
"sbstarherald"	33619524	"https://twitter.com/sbstarherald"
"NDSUSpectrum"	21608414	"https://twitter.com/NDSUSpectrum"
"mccookgazette2"	31435635	"https://twitter.com/mccookgazette2"
"WaunetaBreeze"	4779371491	"https://twitter.com/WaunetaBreeze"
"StatePortPilot"	243334319	"https://twitter.com/StatePortPilot"
"claycountynews"	33035364	"https://twitter.com/claycountynews"
"bistrib"	19403006	"https://twitter.com/bistrib"
"TheProgressNJ"	180578566	"https://twitter.com/TheProgressNJ"
"elonpendulum"	16782091	"https://twitter.com/elonpendulum"
"gfherald"	15427899	"https://twitter.com/gfherald"
"kinstonfp"	74796290	"https://twitter.com/kinstonfp"
"mooresvilletrib"	31208436	"https://twitter.com/mooresvilletrib"
"Daily_Dispatch"	75121860	"https://twitter.com/Daily_Dispatch"
"rrdailyherald"	24293140	"https://twitter.com/rrdailyherald"
"dailyadvance"	44904935	"https://twitter.com/dailyadvance"
"salisburypost"	15753241	"https://twitter.com/salisburypost"
"theobserver"	8695932	"https://twitter.com/theobserver"
"mxnews"	15515188	"https://twitter.com/mxnews"
"RavalliRepublic"	69658524	"https://twitter.com/RavalliRepublic"
"BigforkEagle"	194235340	"https://twitter.com/BigforkEagle"
"MorgantonNews"	35771004	"https://twitter.com/MorgantonNews"
"MadisonianNews"	372900641	"https://twitter.com/MadisonianNews"
"CBJnewsroom"	23783609	"https://twitter.com/CBJnewsroom"
"asheville"	10657272	"https://twitter.com/asheville"
"Mountain_Times"	169489519	"https://twitter.com/Mountain_Times"
"newstimesonline"	126038319	"https://twitter.com/newstimesonline"
"lexdispatch"	147693223	"https://twitter.com/lexdispatch"
"mynwobserver"	2392204371	"https://twitter.com/mynwobserver"
"thetimesnews"	19536655	"https://twitter.com/thetimesnews"
"HavreDaily"	260856441	"https://twitter.com/HavreDaily"
"gastongazette"	26285770	"https://twitter.com/gastongazette"
"newstopic"	269966108	"https://twitter.com/newstopic"
"mtsbrk"	102457779	"https://twitter.com/mtsbrk"
"stokesnews"	69378571	"https://twitter.com/stokesnews"
"BladenJournal"	1936021843	"https://twitter.com/BladenJournal"
"roxborocourier"	106462350	"https://twitter.com/roxborocourier"
"havenews"	142672722	"https://twitter.com/havenews"
"TriangleBIZJrnl"	15904273	"https://twitter.com/TriangleBIZJrnl"
"QuePasaMedia"	168790068	"https://twitter.com/QuePasaMedia"
"LincolnHerald20"	629084096	"https://twitter.com/LincolnHerald20"
"mcdowellnews"	35771864	"https://twitter.com/mcdowellnews"
"smokymtntimes"	3460735287	"https://twitter.com/smokymtntimes"
"indyweek"	16667591	"https://twitter.com/indyweek"
"ElkinTribune"	438086909	"https://twitter.com/ElkinTribune"
"GoWilkes"	97323034	"https://twitter.com/GoWilkes"
"IslandGazette"	264383053	"https://twitter.com/IslandGazette"
"RockinghamNow"	158355136	"https://twitter.com/RockinghamNow"
"explorebigsky"	234030792	"https://twitter.com/explorebigsky"
"The_Robesonian"	2528018029	"https://twitter.com/The_Robesonian"
"FlatheadBeacon"	17546776	"https://twitter.com/FlatheadBeacon"
"Fairfield_MT"	252801194	"https://twitter.com/Fairfield_MT"
"journalpatriot"	2792435567	"https://twitter.com/journalpatriot"
"CaldwellJournal"	1124052601	"https://twitter.com/CaldwellJournal"
"Missoula_Indy"	21316568	"https://twitter.com/Missoula_Indy"
"stanlynewspress"	122937367	"https://twitter.com/stanlynewspress"
"RhinoTimesGso"	24937222	"https://twitter.com/RhinoTimesGso"
"SampsonInd"	2349961167	"https://twitter.com/SampsonInd"
"LivelyTimesMT"	68760150	"https://twitter.com/LivelyTimesMT"
"durhamskywriter"	18393987	"https://twitter.com/durhamskywriter"
"BlueRidgeNow"	18556537	"https://twitter.com/BlueRidgeNow"
"newsargus"	61228023	"https://twitter.com/newsargus"
"brunswickbeacon"	59188604	"https://twitter.com/brunswickbeacon"
"westernnews"	21307882	"https://twitter.com/westernnews"
"LincolnTimes"	1278899330	"https://twitter.com/LincolnTimes"
"bozchron"	22707076	"https://twitter.com/bozchron"
"helenaironline"	12568062	"https://twitter.com/helenaironline"
"telegramreports"	32211324	"https://twitter.com/telegramreports"
"sidneyherald"	24293800	"https://twitter.com/sidneyherald"
"whitefishpilot"	77301563	"https://twitter.com/whitefishpilot"
"indytribune"	19187765	"https://twitter.com/indytribune"
"NewsofOrange"	115478978	"https://twitter.com/NewsofOrange"
"fayobserver"	13210422	"https://twitter.com/fayobserver"
"mountairynews"	764169732	"https://twitter.com/mountairynews"
"TheHerald_Sun"	293063251	"https://twitter.com/TheHerald_Sun"
"billingsgazette"	21243049	"https://twitter.com/billingsgazette"
"nsjnews"	2841160223	"https://twitter.com/nsjnews"
"cl_charlotte"	14849240	"https://twitter.com/cl_charlotte"
"NBSunJournal"	75010991	"https://twitter.com/NBSunJournal"
"reflectornews"	17488749	"https://twitter.com/reflectornews"
"theScoutnews"	45545345	"https://twitter.com/theScoutnews"
"glasgowcourier"	75400450	"https://twitter.com/glasgowcourier"
"RCNewsherald"	19350375	"https://twitter.com/RCNewsherald"
"missoulian"	16249481	"https://twitter.com/missoulian"
"DailyInterLake"	30267926	"https://twitter.com/DailyInterLake"
"CaryCitizen"	130872315	"https://twitter.com/CaryCitizen"
"MaconCountyNews"	1372390200	"https://twitter.com/MaconCountyNews"
"Cary_News"	227468283	"https://twitter.com/Cary_News"
"yesweekly"	18921549	"https://twitter.com/yesweekly"
"WataugaDemocrat"	14857971	"https://twitter.com/WataugaDemocrat"
"EnquirerJournal"	74479578	"https://twitter.com/EnquirerJournal"
"thecharpost"	34055841	"https://twitter.com/thecharpost"
"trumanindex"	75108589	"https://twitter.com/trumanindex"
"TheChartOnline"	18859160	"https://twitter.com/TheChartOnline"
"BolivarCom"	26085979	"https://twitter.com/BolivarCom"
"WebsterJournal"	54096440	"https://twitter.com/WebsterJournal"
"StarkvilleDaily"	20890143	"https://twitter.com/StarkvilleDaily"
"newspressnow"	28594128	"https://twitter.com/newspressnow"
"2mun2news"	94593143	"https://twitter.com/2mun2news"
"MfieldMail"	353756227	"https://twitter.com/MfieldMail"
"NeshobaDemocrat"	30109259	"https://twitter.com/NeshobaDemocrat"
"Ccplaindealer"	346585900	"https://twitter.com/Ccplaindealer"
"copiahcourier"	264140864	"https://twitter.com/copiahcourier"
"417_magazine"	775239046305976320	"https://twitter.com/417_magazine"
"GCRepublican"	577123847	"https://twitter.com/GCRepublican"
"KVDailyExpress"	356374174	"https://twitter.com/KVDailyExpress"
"darsports"	59487038	"https://twitter.com/darsports"
"Emissourian"	29737277	"https://twitter.com/Emissourian"
"DailyCorinthian"	595711658	"https://twitter.com/DailyCorinthian"
"thepanolian"	62602965	"https://twitter.com/thepanolian"
"NevadaDailyMail"	1931436277	"https://twitter.com/NevadaDailyMail"
"Newswriter95"	354692625	"https://twitter.com/Newswriter95"
"RHTrav"	23392933	"https://twitter.com/RHTrav"
"VicksburgPost"	1109839831	"https://twitter.com/VicksburgPost"
"sunherald"	12810582	"https://twitter.com/sunherald"
"libertytribune"	37950362	"https://twitter.com/libertytribune"
"wcjournal"	49980429	"https://twitter.com/wcjournal"
"LS_Journal"	1934599051	"https://twitter.com/LS_Journal"
"IngramsMagazine"	580037830	"https://twitter.com/IngramsMagazine"
"TheUNews"	40347717	"https://twitter.com/TheUNews"
"greenecoherald"	17966185	"https://twitter.com/greenecoherald"
"NCAppeal"	546152004	"https://twitter.com/NCAppeal"
"reflectoronline"	15370333	"https://twitter.com/reflectoronline"
"RollaDailyNews"	468745733	"https://twitter.com/RollaDailyNews"
"CedarRepublican"	59152250	"https://twitter.com/CedarRepublican"
"University0News"	1528151036	"https://twitter.com/University0News"
"richmondmonews"	86960390	"https://twitter.com/richmondmonews"
"SouthReporter"	2450275111	"https://twitter.com/SouthReporter"
"ThePicayuneItem"	1531551674	"https://twitter.com/ThePicayuneItem"
"SteGenHerald"	2927641922	"https://twitter.com/SteGenHerald"
"TheManeater"	15441117	"https://twitter.com/TheManeater"
"smithvillenews"	37951487	"https://twitter.com/smithvillenews"
"WebsterProgress"	346986012	"https://twitter.com/WebsterProgress"
"DruryMirror"	31006356	"https://twitter.com/DruryMirror"
"OxfordEagle"	23258634	"https://twitter.com/OxfordEagle"
"SBUOmnibus"	242594373	"https://twitter.com/SBUOmnibus"
"BelzoniBanner"	44293831	"https://twitter.com/BelzoniBanner"
"NewsTribune"	29539256	"https://twitter.com/NewsTribune"
"RiverfrontTimes"	17448965	"https://twitter.com/RiverfrontTimes"
"HeadlinerNews"	38261393	"https://twitter.com/HeadlinerNews"
"JoplinGlobe"	24610862	"https://twitter.com/JoplinGlobe"
"wpquill"	2339699719	"https://twitter.com/wpquill"
"TiptonTimes"	463652608	"https://twitter.com/TiptonTimes"
"claysunsentinel"	565071949	"https://twitter.com/claysunsentinel"
"TheStandard_MSU"	78422390	"https://twitter.com/TheStandard_MSU"
"meridianstar"	22545364	"https://twitter.com/meridianstar"
"SedaliaDemocrat"	196787832	"https://twitter.com/SedaliaDemocrat"
"hburgamerican"	14864435	"https://twitter.com/hburgamerican"
"kearneycourier"	37952291	"https://twitter.com/kearneycourier"
"PalSpectator"	517817437	"https://twitter.com/PalSpectator"
"gwcommonwealth"	556305526	"https://twitter.com/gwcommonwealth"
"EJC_Examiner"	136710052	"https://twitter.com/EJC_Examiner"
"natchezdemocrat"	18462118	"https://twitter.com/natchezdemocrat"
"VandaliaLeader"	20593650	"https://twitter.com/VandaliaLeader"
"MageeCourier"	980944046	"https://twitter.com/MageeCourier"
"C_Courier"	605569140	"https://twitter.com/C_Courier"
"MoberlyMINews"	1009728108	"https://twitter.com/MoberlyMINews"
"dailyleader"	17953793	"https://twitter.com/dailyleader"
"neoshodailynews"	29483304	"https://twitter.com/neoshodailynews"
"SoCoTimes"	19037491	"https://twitter.com/SoCoTimes"
"moundcity_news"	2333871108	"https://twitter.com/moundcity_news"
"mbjournal"	73396936	"https://twitter.com/mbjournal"
"ColProgress"	164876970	"https://twitter.com/ColProgress"
"thedm_news"	42978609	"https://twitter.com/thedm_news"
"LamarDemocrat"	3303239733	"https://twitter.com/LamarDemocrat"
"NodawayNews"	63780009	"https://twitter.com/NodawayNews"
"stlBizJournal"	111995835	"https://twitter.com/stlBizJournal"
"StLouisAmerican"	89680611	"https://twitter.com/StLouisAmerican"
"Inside_Columbia"	21437452	"https://twitter.com/Inside_Columbia"
"springfieldNL"	20624061	"https://twitter.com/springfieldNL"
"MDWFPonline"	340361741	"https://twitter.com/MDWFPonline"
"LSTribune"	24066714	"https://twitter.com/LSTribune"
"CassvilleDemo"	1454418326	"https://twitter.com/CassvilleDemo"
"tylertribute"	260762878	"https://twitter.com/tylertribute"
"citypages"	21158274	"https://twitter.com/citypages"
"ThreeRiversPub"	1208599058	"https://twitter.com/ThreeRiversPub"
"insightnews"	28644072	"https://twitter.com/insightnews"
"Litchfieldnews"	48486479	"https://twitter.com/Litchfieldnews"
"FiresideGuard"	20593576	"https://twitter.com/FiresideGuard"
"bhfp"	48747323	"https://twitter.com/bhfp"
"SunCurrent"	65736329	"https://twitter.com/SunCurrent"
"MNSpokesman"	1002361219	"https://twitter.com/MNSpokesman"
"EdinaSunCurrent"	26040532	"https://twitter.com/EdinaSunCurrent"
"pipestonestar"	126387964	"https://twitter.com/pipestonestar"
"swcbulletin"	15428725	"https://twitter.com/swcbulletin"
"DLNewspapers"	508920329	"https://twitter.com/DLNewspapers"
"woodburymn"	15429115	"https://twitter.com/woodburymn"
"bpherald"	111430857	"https://twitter.com/bpherald"
"PvillePress"	896539556	"https://twitter.com/PvillePress"
"ElDoradoSun"	386595854	"https://twitter.com/ElDoradoSun"
"NorthOaksNews"	22049403	"https://twitter.com/NorthOaksNews"
"lillienews"	50053152	"https://twitter.com/lillienews"
"AAdvertiser"	1004589937	"https://twitter.com/AAdvertiser"
"brd_dispatch"	17910020	"https://twitter.com/brd_dispatch"
"pilot_walker"	633304248	"https://twitter.com/pilot_walker"
"hutchleader"	115492293	"https://twitter.com/hutchleader"
"MesabiDailyNews"	633217791	"https://twitter.com/MesabiDailyNews"
"chaskaherald"	14096094	"https://twitter.com/chaskaherald"
"grheraldreview"	197134056	"https://twitter.com/grheraldreview"
"StarTribune"	17348525	"https://twitter.com/StarTribune"
"ElsberryDem"	20593149	"https://twitter.com/ElsberryDem"
"EldonAdvertiser"	399460871	"https://twitter.com/EldonAdvertiser"
"bc_advertiser"	3438906494	"https://twitter.com/bc_advertiser"
"SaukHerald"	2842646870	"https://twitter.com/SaukHerald"
"postreview"	39521840	"https://twitter.com/postreview"
"wctrib"	15429080	"https://twitter.com/wctrib"
"isanticonews"	39589561	"https://twitter.com/isanticonews"
"CrookstonTimes"	749348671	"https://twitter.com/CrookstonTimes"
"waconiapatriot"	3345895018	"https://twitter.com/waconiapatriot"
"TheBGT"	20592709	"https://twitter.com/TheBGT"
"columbiatribune"	14600977	"https://twitter.com/columbiatribune"
"mlacsmessenger"	70672152	"https://twitter.com/mlacsmessenger"
"Hometownfocus"	115671438	"https://twitter.com/Hometownfocus"
"dailyjournalmo"	22027252	"https://twitter.com/dailyjournalmo"
"SJPlaindealer"	1377404953	"https://twitter.com/SJPlaindealer"
"BvilleDailyNews"	29519974	"https://twitter.com/BvilleDailyNews"
"DuluthBudgeteer"	2877099849	"https://twitter.com/DuluthBudgeteer"
"CaldwellCountyN"	381261124	"https://twitter.com/CaldwellCountyN"
